Time;Type;Volume;Symbol;Price;S/L;T/P;Time;Price;Commission;Swap;Profit;Comment
2023.07.24 10:36:51;Buy;0.30;EURUSD;1.10756;1.08536;1.10856;2023.07.26 13:50:59;1.10856;;;30.00;[tp]
2023.07.21 16:49:11;Buy;0.12;EURUSD;1.11156;1.08536;1.10856;2023.07.26 13:50:59;1.10856;;;-36.00;[tp]
2023.07.20 17:29:23;Buy;0.06;EURUSD;1.11506;1.08536;1.10856;2023.07.26 13:50:59;1.10856;;;-39.00;[tp]
2023.07.20 16:00:05;Buy;0.06;EURUSD;1.11836;1.08536;1.10856;2023.07.26 13:50:59;1.10856;;;-58.80;[tp]
2023.07.19 17:48:08;Buy;0.06;EURUSD;1.11818;1.08848;1.12288;2023.07.20 05:04:20;1.12288;;;28.20;[tp]
2023.07.18 20:00:05;Buy;0.06;EURUSD;1.12148;1.08848;1.12288;2023.07.20 05:04:20;1.12288;;;8.40;[tp]
2023.07.18 10:08:03;Sell;3.60;EURUSD;1.12671;1.13571;1.12181;2023.07.18 16:51:12;1.12181;;;1 764.00;[tp]
2023.07.14 04:38:23;Sell;1.62;EURUSD;1.12321;1.13571;1.12181;2023.07.18 16:51:12;1.12181;;;226.80;[tp]
2023.07.13 19:07:24;Sell;1.38;EURUSD;1.11991;1.13571;1.12181;2023.07.18 16:51:12;1.12181;;;-262.20;[tp]
2023.07.13 12:42:33;Sell;0.54;EURUSD;1.11701;1.13571;1.12181;2023.07.18 16:51:12;1.12181;;;-259.20;[tp]
2023.07.12 21:31:38;Sell;0.30;EURUSD;1.11351;1.13571;1.12181;2023.07.18 16:51:12;1.12181;;;-249.00;[tp]
2023.07.12 16:53:38;Sell;0.12;EURUSD;1.10951;1.13571;1.12181;2023.07.18 16:51:12;1.12181;;;-147.60;[tp]
2023.07.12 15:30:35;Sell;0.06;EURUSD;1.10601;1.13571;1.12181;2023.07.18 16:51:12;1.12181;;;-94.80;[tp]
2023.07.12 05:00:04;Sell;0.06;EURUSD;1.10271;1.13571;1.12181;2023.07.18 16:51:12;1.12181;;;-114.60;[tp]
2023.07.11 05:56:10;Sell;0.30;EURUSD;1.10193;1.12413;1.09783;2023.07.11 15:46:42;1.09783;;;123.00;[tp]
2023.07.10 17:10:55;Sell;0.12;EURUSD;1.09793;1.12413;1.09783;2023.07.11 15:46:42;1.09783;;;1.20;[tp]
2023.07.07 17:37:04;Sell;0.06;EURUSD;1.09443;1.12413;1.09783;2023.07.11 15:46:42;1.09783;;;-20.40;[tp]
2023.07.07 16:00:00;Sell;0.06;EURUSD;1.09113;1.12413;1.09783;2023.07.11 15:46:42;1.09783;;;-40.20;[tp]
2023.07.05 21:21:05;Buy;0.06;EURUSD;1.08554;1.05584;1.09024;2023.07.07 15:30:04;1.09024;;;28.20;[tp]
2023.07.04 22:00:01;Buy;0.06;EURUSD;1.08884;1.05584;1.09024;2023.07.07 15:30:04;1.09024;;;8.40;[tp]
2023.06.30 17:19:59;Sell;0.06;EURUSD;1.09293;1.12263;1.08823;2023.07.03 10:15:29;1.08823;;;28.20;[tp]
2023.06.30 16:00:01;Sell;0.06;EURUSD;1.08963;1.12263;1.08823;2023.07.03 10:15:29;1.08823;;;8.40;[tp]
2023.07.01 11:41:42;Balance;;External;;;;;;;;-700.00;
2023.06.30 11:22:24;Buy;0.06;EURUSD;1.08489;1.05519;1.08959;2023.06.30 15:49:11;1.08959;;;28.20;[tp]
2023.06.29 16:00:01;Buy;0.06;EURUSD;1.08819;1.05519;1.08959;2023.06.30 15:49:11;1.08959;;;8.40;[tp]
2023.06.28 18:00:02;Buy;0.06;EURUSD;1.08996;1.05696;1.09336;2023.06.29 14:26:44;1.09336;;;20.40;[tp]
2023.06.27 15:21:54;Sell;0.06;EURUSD;1.09567;1.12537;1.09097;2023.06.28 17:47:16;1.09097;;;28.20;[tp]
2023.06.27 05:00:02;Sell;0.06;EURUSD;1.09237;1.12537;1.09097;2023.06.28 17:47:16;1.09097;;;8.40;[tp]
2023.06.23 10:30:01;Buy;0.12;EURUSD;1.08715;1.06095;1.09235;2023.06.27 04:47:23;1.09235;;;62.40;[tp]
2023.06.23 10:15:23;Buy;0.06;EURUSD;1.09065;1.06095;1.09235;2023.06.27 04:47:23;1.09235;;;10.20;[tp]
2023.06.23 06:00:05;Buy;0.06;EURUSD;1.09395;1.06095;1.09235;2023.06.27 04:47:23;1.09235;;;-9.60;[tp]
2023.06.21 21:26:23;Sell;0.06;EURUSD;1.09869;1.12839;1.09399;2023.06.23 05:05:47;1.09399;;;28.20;[tp]
2023.06.21 18:00:01;Sell;0.06;EURUSD;1.09539;1.12839;1.09399;2023.06.23 05:05:47;1.09399;;;8.40;[tp]
2023.06.20 18:00:02;Buy;0.06;EURUSD;1.09022;1.05722;1.09362;2023.06.21 17:23:06;1.09362;;;20.40;[tp]
2023.06.15 19:13:06;Sell;0.30;EURUSD;1.09390;1.11610;1.08980;2023.06.20 17:31:25;1.08980;;;123.00;[tp]
2023.06.15 16:59:12;Sell;0.12;EURUSD;1.08990;1.11610;1.08980;2023.06.20 17:31:25;1.08980;;;1.20;[tp]
2023.06.15 15:31:34;Sell;0.06;EURUSD;1.08640;1.11610;1.08980;2023.06.20 17:31:25;1.08980;;;-20.40;[tp]
2023.06.14 16:00:01;Sell;0.06;EURUSD;1.08310;1.11610;1.08980;2023.06.20 17:31:25;1.08980;;;-40.20;[tp]
2023.06.14 09:00:02;Buy;0.06;EURUSD;1.07777;1.04477;1.08117;2023.06.14 15:14:44;1.08117;;;20.40;[tp]
2023.06.13 15:36:05;Sell;0.30;EURUSD;1.08221;1.10441;1.07811;2023.06.13 17:12:58;1.07811;;;123.00;[tp]
2023.06.08 18:30:54;Sell;0.12;EURUSD;1.07821;1.10441;1.07811;2023.06.13 17:12:58;1.07811;;;1.20;[tp]
2023.06.08 15:30:19;Sell;0.06;EURUSD;1.07471;1.10441;1.07811;2023.06.13 17:12:58;1.07811;;;-20.40;[tp]
2023.06.07 14:00:02;Sell;0.06;EURUSD;1.07141;1.10441;1.07811;2023.06.13 17:12:58;1.07811;;;-40.20;[tp]
2023.06.06 16:00:01;Buy;0.06;EURUSD;1.06713;1.03413;1.07053;2023.06.07 13:27:25;1.07053;;;20.40;[tp]
2023.06.06 09:00:03;Sell;0.06;EURUSD;1.07236;1.10536;1.06896;2023.06.06 13:04:12;1.06896;;;20.40;[tp]
2023.06.05 15:39:05;Buy;0.06;EURUSD;1.06780;1.03810;1.07250;2023.06.06 08:00:37;1.07250;;;28.20;[tp]
2023.06.02 20:00:04;Buy;0.06;EURUSD;1.07110;1.03810;1.07250;2023.06.06 08:00:37;1.07250;;;8.40;[tp]
2023.06.01 19:53:35;Sell;0.06;EURUSD;1.07639;1.10609;1.07189;2023.06.02 18:47:12;1.07189;;;27.00;[tp]
2023.06.01 17:00:04;Sell;0.06;EURUSD;1.07309;1.10609;1.07189;2023.06.02 18:47:12;1.07189;;;7.20;[tp]
2023.05.31 11:09:01;Buy;0.12;EURUSD;1.06704;1.04084;1.07224;2023.06.01 16:34:15;1.07224;;;62.40;[tp]
2023.05.26 17:55:59;Buy;0.06;EURUSD;1.07054;1.04084;1.07224;2023.06.01 16:34:15;1.07224;;;10.20;[tp]
2023.05.25 07:00:01;Buy;0.06;EURUSD;1.07384;1.04084;1.07224;2023.06.01 16:34:15;1.07224;;;-9.60;[tp]
2023.05.24 13:22:47;Buy;0.06;EURUSD;1.07491;1.04521;1.07961;2023.05.24 15:22:03;1.07961;;;28.20;[tp]
2023.05.23 13:00:03;Buy;0.06;EURUSD;1.07821;1.04521;1.07961;2023.05.24 15:22:03;1.07961;;;8.40;[tp]
2023.05.19 19:00:02;Sell;0.06;EURUSD;1.08178;1.11478;1.07838;2023.05.23 12:38:58;1.07838;;;20.40;[tp]
2023.05.19 16:43:54;Balance;;External;;;;;;;;-1 400.00;
2023.05.19 04:35:54;Buy;1.38;EURUSD;1.07620;1.06040;1.08110;2023.05.19 15:02:00;1.08110;;;676.20;[tp]
2023.05.18 15:39:45;Buy;0.54;EURUSD;1.07910;1.06040;1.08110;2023.05.19 15:02:00;1.08110;;;108.00;[tp]
2023.05.17 12:00:38;Buy;0.30;EURUSD;1.08260;1.06040;1.08110;2023.05.19 15:02:00;1.08110;;;-45.00;[tp]
2023.05.12 17:55:39;Buy;0.12;EURUSD;1.08660;1.06040;1.08110;2023.05.19 15:02:00;1.08110;;;-66.00;[tp]
2023.05.11 17:07:42;Buy;0.06;EURUSD;1.09010;1.06040;1.08110;2023.05.19 15:02:00;1.08110;;;-54.00;[tp]
2023.05.11 10:00:04;Buy;0.06;EURUSD;1.09340;1.06040;1.08110;2023.05.19 15:02:00;1.08110;;;-73.80;[tp]
2023.05.10 16:00:03;Sell;0.06;EURUSD;1.10013;1.13313;1.09673;2023.05.10 17:51:04;1.09673;;;20.40;[tp]
2023.05.09 16:10:53;Buy;0.12;EURUSD;1.09459;1.06839;1.09979;2023.05.10 15:51:05;1.09979;;;62.40;[tp]
2023.05.09 10:34:36;Buy;0.06;EURUSD;1.09809;1.06839;1.09979;2023.05.10 15:51:05;1.09979;;;10.20;[tp]
2023.05.08 18:01:35;Buy;0.06;EURUSD;1.10139;1.06839;1.09979;2023.05.10 15:51:05;1.09979;;;-9.60;[tp]
2023.05.08 10:00:01;Sell;0.06;EURUSD;1.10477;1.13777;1.10137;2023.05.08 18:01:32;1.10137;;;20.40;[tp]
2023.05.05 16:00:02;Buy;0.06;EURUSD;1.09789;1.06489;1.10129;2023.05.05 18:05:21;1.10129;;;20.40;[tp]
2023.05.04 18:00:03;Buy;0.06;EURUSD;1.10013;1.06713;1.10353;2023.05.05 04:26:20;1.10353;;;20.40;[tp]
2023.05.04 16:00:02;Buy;0.06;EURUSD;1.10100;1.06800;1.10440;2023.05.04 16:06:36;1.10440;;;20.40;[tp]
2023.05.03 21:00:20;Sell;0.12;EURUSD;1.10788;1.13408;1.10268;2023.05.04 15:30:45;1.10268;;;62.40;[tp]
2023.05.03 11:07:44;Sell;0.06;EURUSD;1.10438;1.13408;1.10268;2023.05.04 15:30:45;1.10268;;;10.20;[tp]
2023.05.03 03:00:03;Sell;0.06;EURUSD;1.10108;1.13408;1.10268;2023.05.04 15:30:45;1.10268;;;-9.60;[tp]
2023.05.02 13:01:48;Buy;0.06;EURUSD;1.09491;1.06521;1.09961;2023.05.02 18:52:55;1.09961;;;28.20;[tp]
2023.05.01 18:00:01;Buy;0.06;EURUSD;1.09821;1.06521;1.09961;2023.05.02 18:52:55;1.09961;;;8.40;[tp]
2023.04.28 18:00:04;Sell;0.06;EURUSD;1.10375;1.13675;1.10035;2023.05.01 04:21:12;1.10035;;;20.40;[tp]
2023.04.28 11:29:17;Buy;0.06;EURUSD;1.09812;1.06842;1.10282;2023.04.28 17:51:51;1.10282;;;28.20;[tp]
2023.04.27 16:00:03;Buy;0.06;EURUSD;1.10142;1.06842;1.10282;2023.04.28 17:51:51;1.10282;;;8.40;[tp]
2023.04.26 17:00:01;Sell;0.06;EURUSD;1.10845;1.14145;1.10505;2023.04.26 17:47:38;1.10505;;;20.40;[tp]
2023.04.25 18:00:02;Buy;0.06;EURUSD;1.09782;1.06482;1.10122;2023.04.26 10:16:05;1.10122;;;20.40;[tp]
2023.04.24 20:33:23;Sell;0.06;EURUSD;1.10412;1.13382;1.09942;2023.04.25 17:10:13;1.09942;;;28.20;[tp]
2023.04.24 12:00:03;Sell;0.06;EURUSD;1.10082;1.13382;1.09942;2023.04.25 17:10:13;1.09942;;;8.40;[tp]
2023.04.21 17:00:02;Buy;0.06;EURUSD;1.09559;1.06259;1.09899;2023.04.21 22:59:39;1.09899;;;20.40;[tp]
2023.04.19 13:00:01;Buy;0.06;EURUSD;1.09307;1.06007;1.09647;2023.04.19 17:01:17;1.09647;;;20.40;[tp]
2023.04.17 17:04:05;Buy;0.30;EURUSD;1.09267;1.07047;1.09677;2023.04.18 10:51:24;1.09677;;;123.00;[tp]
2023.04.17 04:10:00;Buy;0.12;EURUSD;1.09667;1.07047;1.09677;2023.04.18 10:51:24;1.09677;;;1.20;[tp]
2023.04.14 17:22:49;Buy;0.06;EURUSD;1.10017;1.07047;1.09677;2023.04.18 10:51:24;1.09677;;;-20.40;[tp]
2023.04.14 16:00:02;Buy;0.06;EURUSD;1.10347;1.07047;1.09677;2023.04.18 10:51:24;1.09677;;;-40.20;[tp]
2023.04.13 16:40:04;Sell;0.54;EURUSD;1.10653;1.12523;1.10203;2023.04.14 15:45:23;1.10203;;;243.00;[tp]
2023.04.13 12:33:44;Sell;0.30;EURUSD;1.10303;1.12523;1.10203;2023.04.14 15:45:23;1.10203;;;30.00;[tp]
2023.04.12 17:13:51;Sell;0.12;EURUSD;1.09903;1.12523;1.10203;2023.04.14 15:45:23;1.10203;;;-36.00;[tp]
2023.04.12 15:30:06;Sell;0.06;EURUSD;1.09553;1.12523;1.10203;2023.04.14 15:45:23;1.10203;;;-39.00;[tp]
2023.04.11 14:00:01;Sell;0.06;EURUSD;1.09223;1.12523;1.10203;2023.04.14 15:45:23;1.10203;;;-58.80;[tp]
2023.04.10 16:43:34;Buy;0.12;EURUSD;1.08431;1.05811;1.08951;2023.04.11 09:00:03;1.08951;;;62.40;[tp]
2023.04.07 15:37:25;Buy;0.06;EURUSD;1.08781;1.05811;1.08951;2023.04.11 09:00:03;1.08951;;;10.20;[tp]
2023.04.05 18:00:03;Buy;0.06;EURUSD;1.09111;1.05811;1.08951;2023.04.11 09:00:03;1.08951;;;-9.60;[tp]
2023.04.04 17:50:13;Sell;0.12;EURUSD;1.09648;1.12268;1.09138;2023.04.05 17:44:36;1.09138;;;61.20;[tp]
2023.04.04 10:52:17;Sell;0.06;EURUSD;1.09298;1.12268;1.09138;2023.04.05 17:44:36;1.09138;;;9.60;[tp]
2023.04.03 17:00:04;Sell;0.06;EURUSD;1.08968;1.12268;1.09138;2023.04.05 17:44:36;1.09138;;;-10.20;[tp]
2023.04.03 01:34:09;Buy;0.06;EURUSD;1.08208;1.05238;1.08678;2023.04.03 13:25:56;1.08678;;;28.20;[tp]
2023.03.31 21:00:04;Buy;0.06;EURUSD;1.08538;1.05238;1.08678;2023.04.03 13:25:56;1.08678;;;8.40;[tp]
2023.03.30 15:25:12;Sell;0.30;EURUSD;1.08922;1.11142;1.08522;2023.03.31 20:43:34;1.08522;;;120.00;[tp]
2023.03.29 12:33:08;Sell;0.12;EURUSD;1.08522;1.11142;1.08522;2023.03.31 20:43:34;1.08522;;;0.00;[tp]
2023.03.28 03:54:55;Sell;0.06;EURUSD;1.08172;1.11142;1.08522;2023.03.31 20:43:34;1.08522;;;-21.00;[tp]
2023.03.27 17:00:02;Sell;0.06;EURUSD;1.07842;1.11142;1.08522;2023.03.31 20:43:34;1.08522;;;-40.80;[tp]
2023.03.24 11:46:15;Buy;0.30;EURUSD;1.07346;1.05126;1.07756;2023.03.27 01:14:28;1.07756;;;123.00;[tp]
2023.03.24 10:19:01;Buy;0.12;EURUSD;1.07746;1.05126;1.07756;2023.03.27 01:14:28;1.07756;;;1.20;[tp]
2023.03.24 10:07:52;Buy;0.06;EURUSD;1.08096;1.05126;1.07756;2023.03.27 01:14:28;1.07756;;;-20.40;[tp]
2023.03.23 21:00:02;Buy;0.06;EURUSD;1.08426;1.05126;1.07756;2023.03.27 01:14:28;1.07756;;;-40.20;[tp]
2023.03.24 06:11:48;Balance;;External;;;;;;;;-600.00;
2023.03.22 20:47:22;Sell;1.62;EURUSD;1.09007;1.10257;1.08497;2023.03.23 20:52:33;1.08497;;;826.20;[tp]
2023.03.22 20:37:39;Sell;1.38;EURUSD;1.08677;1.10257;1.08497;2023.03.23 20:52:33;1.08497;;;248.40;[tp]
2023.03.22 20:00:43;Sell;0.54;EURUSD;1.08387;1.10257;1.08497;2023.03.23 20:52:33;1.08497;;;-59.40;[tp]
2023.03.22 20:00:04;Sell;0.30;EURUSD;1.08037;1.10257;1.08497;2023.03.23 20:52:33;1.08497;;;-138.00;[tp]
2023.03.21 12:58:40;Sell;0.12;EURUSD;1.07637;1.10257;1.08497;2023.03.23 20:52:33;1.08497;;;-103.20;[tp]
2023.03.20 15:40:08;Sell;0.06;EURUSD;1.07287;1.10257;1.08497;2023.03.23 20:52:33;1.08497;;;-72.60;[tp]
2023.03.20 13:00:04;Sell;0.06;EURUSD;1.06957;1.10257;1.08497;2023.03.23 20:52:33;1.08497;;;-92.40;[tp]
2023.03.21 06:39:17;Balance;;External;;;;;;;;-1 000.00;
2023.03.20 02:45:36;Sell;0.12;EURUSD;1.06879;1.09499;1.06359;2023.03.20 10:20:04;1.06359;;;62.40;[tp]
2023.03.17 08:52:21;Sell;0.06;EURUSD;1.06529;1.09499;1.06359;2023.03.20 10:20:04;1.06359;;;10.20;[tp]
2023.03.16 18:00:06;Sell;0.06;EURUSD;1.06199;1.09499;1.06359;2023.03.20 10:20:04;1.06359;;;-9.60;[tp]
2023.03.16 09:47:34;Sell;0.06;EURUSD;1.06189;1.09159;1.05719;2023.03.16 15:22:09;1.05719;;;28.20;[tp]
2023.03.15 21:00:01;Sell;0.06;EURUSD;1.05859;1.09159;1.05719;2023.03.16 15:22:09;1.05719;;;8.40;[tp]
2023.03.15 15:27:34;Buy;0.54;EURUSD;1.05358;1.03488;1.05808;2023.03.15 20:28:41;1.05808;;;243.00;[tp]
2023.03.15 14:09:23;Buy;0.30;EURUSD;1.05708;1.03488;1.05808;2023.03.15 20:28:41;1.05808;;;30.00;[tp]
2023.03.15 13:17:47;Buy;0.12;EURUSD;1.06108;1.03488;1.05808;2023.03.15 20:28:41;1.05808;;;-36.00;[tp]
2023.03.15 12:36:01;Buy;0.06;EURUSD;1.06458;1.03488;1.05808;2023.03.15 20:28:41;1.05808;;;-39.00;[tp]
2023.03.15 12:00:04;Buy;0.06;EURUSD;1.06788;1.03488;1.05808;2023.03.15 20:28:41;1.05808;;;-58.80;[tp]
2023.03.15 05:00:01;Sell;0.06;EURUSD;1.07558;1.10858;1.07218;2023.03.15 11:09:42;1.07218;;;20.40;[tp]
2023.03.13 19:00:02;Sell;0.06;EURUSD;1.07387;1.10687;1.07047;2023.03.14 04:40:17;1.07047;;;20.40;[tp]
2023.03.13 12:00:06;Buy;0.06;EURUSD;1.06710;1.03410;1.07050;2023.03.13 15:14:13;1.07050;;;20.40;[tp]
2023.03.13 04:56:57;Sell;0.30;EURUSD;1.07277;1.09497;1.06867;2023.03.13 11:09:30;1.06867;;;123.00;[tp]
2023.03.10 17:30:08;Sell;0.12;EURUSD;1.06877;1.09497;1.06867;2023.03.13 11:09:30;1.06867;;;1.20;[tp]
2023.03.10 16:32:24;Sell;0.06;EURUSD;1.06527;1.09497;1.06867;2023.03.13 11:09:30;1.06867;;;-20.40;[tp]
2023.03.10 16:00:03;Sell;0.06;EURUSD;1.06197;1.09497;1.06867;2023.03.13 11:09:30;1.06867;;;-40.20;[tp]
2023.03.07 20:18:43;Buy;0.12;EURUSD;1.05636;1.03016;1.06156;2023.03.10 15:30:20;1.06156;;;62.40;[tp]
2023.03.07 17:05:27;Buy;0.06;EURUSD;1.05986;1.03016;1.06156;2023.03.10 15:30:20;1.06156;;;10.20;[tp]
2023.03.07 17:00:43;Buy;0.06;EURUSD;1.06316;1.03016;1.06156;2023.03.10 15:30:20;1.06156;;;-9.60;[tp]
2023.03.06 17:05:42;Sell;0.06;EURUSD;1.06782;1.09752;1.06312;2023.03.07 17:00:37;1.06312;;;28.20;[tp]
2023.03.06 05:00:01;Sell;0.06;EURUSD;1.06452;1.09752;1.06312;2023.03.07 17:00:37;1.06312;;;8.40;[tp]
2023.03.02 15:30:10;Buy;0.06;EURUSD;1.05996;1.03026;1.06466;2023.03.06 04:49:49;1.06466;;;28.20;[tp]
2023.03.02 12:00:04;Buy;0.06;EURUSD;1.06326;1.03026;1.06466;2023.03.06 04:49:49;1.06466;;;8.40;[tp]
2023.03.01 14:25:27;Sell;0.06;EURUSD;1.06754;1.09724;1.06284;2023.03.02 10:10:08;1.06284;;;28.20;[tp]
2023.03.01 10:00:03;Sell;0.06;EURUSD;1.06424;1.09724;1.06284;2023.03.02 10:10:08;1.06284;;;8.40;[tp]
2023.02.28 23:00:02;Buy;0.06;EURUSD;1.05777;1.02477;1.06117;2023.03.01 08:49:48;1.06117;;;20.40;[tp]
2023.02.28 16:00:34;Sell;0.06;EURUSD;1.06341;1.09311;1.05871;2023.02.28 21:27:52;1.05871;;;28.20;[tp]
2023.02.27 18:00:02;Sell;0.06;EURUSD;1.06011;1.09311;1.05871;2023.02.28 21:27:52;1.05871;;;8.40;[tp]
2023.02.24 15:30:05;Buy;0.12;EURUSD;1.05588;1.02968;1.06108;2023.02.27 17:19:28;1.06108;;;62.40;[tp]
2023.02.23 11:22:39;Buy;0.06;EURUSD;1.05938;1.02968;1.06108;2023.02.27 17:19:28;1.06108;;;10.20;[tp]
2023.02.22 13:00:05;Buy;0.06;EURUSD;1.06268;1.02968;1.06108;2023.02.27 17:19:28;1.06108;;;-9.60;[tp]
2023.02.21 18:00:03;Sell;0.06;EURUSD;1.06848;1.10148;1.06508;2023.02.21 20:19:18;1.06508;;;20.40;[tp]
2023.02.17 21:25:24;Sell;0.06;EURUSD;1.06949;1.09919;1.06479;2023.02.21 11:22:00;1.06479;;;28.20;[tp]
2023.02.17 18:00:02;Sell;0.06;EURUSD;1.06619;1.09919;1.06479;2023.02.21 11:22:00;1.06479;;;8.40;[tp]
2023.02.17 14:11:28;Buy;0.06;EURUSD;1.06213;1.03243;1.06683;2023.02.17 17:12:17;1.06683;;;28.20;[tp]
2023.02.17 04:00:02;Buy;0.06;EURUSD;1.06543;1.03243;1.06683;2023.02.17 17:12:17;1.06683;;;8.40;[tp]
2023.02.15 16:25:28;Buy;0.06;EURUSD;1.06669;1.03699;1.07139;2023.02.16 04:37:12;1.07139;;;28.20;[tp]
2023.02.15 15:00:03;Buy;0.06;EURUSD;1.06999;1.03699;1.07139;2023.02.16 04:37:12;1.07139;;;8.40;[tp]
2023.02.14 15:33:28;Sell;0.12;EURUSD;1.08014;1.10634;1.07494;2023.02.14 16:09:12;1.07494;;;62.40;[tp]
2023.02.14 11:56:28;Sell;0.06;EURUSD;1.07664;1.10634;1.07494;2023.02.14 16:09:12;1.07494;;;10.20;[tp]
2023.02.14 03:00:01;Sell;0.06;EURUSD;1.07334;1.10634;1.07494;2023.02.14 16:09:12;1.07494;;;-9.60;[tp]
2023.02.10 14:36:54;Buy;0.06;EURUSD;1.06888;1.03918;1.07358;2023.02.14 02:05:57;1.07358;;;28.20;[tp]
2023.02.10 06:00:02;Buy;0.06;EURUSD;1.07218;1.03918;1.07358;2023.02.14 02:05:57;1.07358;;;8.40;[tp]
2023.02.09 12:00:04;Sell;0.06;EURUSD;1.07634;1.10934;1.07294;2023.02.10 02:21:44;1.07294;;;20.40;[tp]
2023.02.08 10:00:06;Sell;0.06;EURUSD;1.07567;1.10867;1.07227;2023.02.08 16:33:23;1.07227;;;20.40;[tp]
2023.02.08 04:22:17;Balance;;External;;;;;;;;-1 700.00;
2023.02.07 20:00:06;Sell;0.06;EURUSD;1.07577;1.10877;1.07247;2023.02.07 20:15:44;1.07247;;;19.80;[tp]
2023.02.07 10:06:32;Buy;3.60;EURUSD;1.07055;1.06155;1.07545;2023.02.07 19:57:13;1.07545;;;1 764.00;[tp]
2023.02.06 17:06:17;Buy;1.62;EURUSD;1.07405;1.06155;1.07545;2023.02.07 19:57:13;1.07545;;;226.80;[tp]
2023.02.06 11:16:56;Buy;1.38;EURUSD;1.07735;1.06155;1.07545;2023.02.07 19:57:13;1.07545;;;-262.20;[tp]
2023.02.03 22:03:23;Buy;0.54;EURUSD;1.08025;1.06155;1.07545;2023.02.07 19:57:13;1.07545;;;-259.20;[tp]
2023.02.03 15:47:43;Buy;0.30;EURUSD;1.08375;1.06155;1.07545;2023.02.07 19:57:13;1.07545;;;-249.00;[tp]
2023.02.03 15:30:02;Buy;0.12;EURUSD;1.08775;1.06155;1.07545;2023.02.07 19:57:13;1.07545;;;-147.60;[tp]
2023.02.02 16:40:02;Buy;0.06;EURUSD;1.09125;1.06155;1.07545;2023.02.07 19:57:13;1.07545;;;-94.80;[tp]
2023.02.02 16:00:03;Buy;0.06;EURUSD;1.09455;1.06155;1.07545;2023.02.07 19:57:13;1.07545;;;-114.60;[tp]
2023.02.02 01:11:51;Sell;1.38;EURUSD;1.10226;1.11806;1.09736;2023.02.02 15:19:11;1.09736;;;676.20;[tp]
2023.02.01 22:05:49;Sell;0.54;EURUSD;1.09936;1.11806;1.09736;2023.02.02 15:19:11;1.09736;;;108.00;[tp]
2023.02.01 21:41:25;Sell;0.30;EURUSD;1.09586;1.11806;1.09736;2023.02.02 15:19:11;1.09736;;;-45.00;[tp]
2023.02.01 17:56:01;Sell;0.12;EURUSD;1.09186;1.11806;1.09736;2023.02.02 15:19:11;1.09736;;;-66.00;[tp]
2023.02.01 10:01:22;Sell;0.06;EURUSD;1.08836;1.11806;1.09736;2023.02.02 15:19:11;1.09736;;;-54.00;[tp]
2023.01.31 16:00:05;Sell;0.06;EURUSD;1.08506;1.11806;1.09736;2023.02.02 15:19:11;1.09736;;;-73.80;[tp]
2023.01.31 10:13:31;Buy;0.06;EURUSD;1.08143;1.05173;1.08613;2023.01.31 15:30:26;1.08613;;;28.20;[tp]
2023.01.30 22:00:02;Buy;0.06;EURUSD;1.08473;1.05173;1.08613;2023.01.31 15:30:26;1.08613;;;8.40;[tp]
2023.01.30 12:00:06;Sell;0.06;EURUSD;1.09017;1.12317;1.08677;2023.01.30 18:23:08;1.08677;;;20.40;[tp]
2023.01.27 18:00:04;Buy;0.06;EURUSD;1.08397;1.05097;1.08737;2023.01.30 02:03:28;1.08737;;;20.40;[tp]
2023.01.26 18:00:04;Buy;0.06;EURUSD;1.08560;1.05260;1.08900;2023.01.26 21:24:12;1.08900;;;20.40;[tp]
2023.01.25 09:00:03;Sell;0.06;EURUSD;1.09061;1.12361;1.08721;2023.01.25 10:50:02;1.08721;;;20.40;[tp]
2023.01.24 17:00:05;Buy;0.06;EURUSD;1.08435;1.05135;1.08755;2023.01.24 17:54:02;1.08755;;;19.20;[tp]
2023.01.23 03:16:35;Sell;0.06;EURUSD;1.08952;1.11922;1.08502;2023.01.23 16:07:22;1.08502;;;27.00;[tp]
2023.01.23 01:00:02;Sell;0.06;EURUSD;1.08622;1.11922;1.08502;2023.01.23 16:07:22;1.08502;;;7.20;[tp]
2023.01.18 20:00:04;Buy;0.06;EURUSD;1.07974;1.04674;1.08314;2023.01.19 12:36:49;1.08314;;;20.40;[tp]
2023.01.18 11:33:32;Sell;0.06;EURUSD;1.08594;1.11564;1.08124;2023.01.18 19:11:25;1.08124;;;28.20;[tp]
2023.01.18 10:00:04;Sell;0.06;EURUSD;1.08264;1.11564;1.08124;2023.01.18 19:11:25;1.08124;;;8.40;[tp]
2023.01.18 04:51:43;Buy;0.06;EURUSD;1.07695;1.04725;1.08165;2023.01.18 09:26:40;1.08165;;;28.20;[tp]
2023.01.17 18:00:02;Buy;0.06;EURUSD;1.08025;1.04725;1.08165;2023.01.18 09:26:40;1.08165;;;8.40;[tp]
2023.01.17 18:05:23;Balance;;External;;;;;;;;-900.00;
2023.01.17 15:00:01;Sell;0.06;EURUSD;1.08511;1.11811;1.08171;2023.01.17 17:19:46;1.08171;;;20.40;[tp]
2023.01.16 04:00:01;Sell;0.06;EURUSD;1.08676;1.11976;1.08336;2023.01.16 09:27:50;1.08336;;;20.40;[tp]
2023.01.12 20:00:05;Sell;0.06;EURUSD;1.08483;1.11783;1.08143;2023.01.13 13:28:14;1.08143;;;20.40;[tp]
